adminPcode,name,male_population_2023,female_population_2023,population_2023,crude_birth_rate_2023
LK3333295,Unakooruwa East,509,509,1018,15
LK3333300,Moraketi Ara East,509,509,1018,15
LK3333305,Moraketi Ara West,509,509,1018,15
LK3333310,Pahajjawa,509,509,1018,15
LK3333315,Mahawela,509,509,1018,15
LK3333320,Ihalagoda,509,509,1018,15
LK3333325,Nakulugamuwa South,509,509,1018,15
LK3333330,Kudawella North,509,509,1018,15
LK3333335,Kudawella Central,509,509,1018,15
LK3333340,Kudawella East,509,509,1018,15
LK3333345,Mawella South,509,509,1018,15
LK3333350,Mawella North,509,509,1018,15
LK3333355,Kudawella South,509,509,1018,15
LK3333360,Kudawella West,509,509,1018,15
LK4,Northern,550000,550000,1100000,15
LK41,Jaffna,110000,110000,220000,15
LK4103,Islands North (Kayts),7334,7333,14667,15
LK4103005,Analaitivu North,489,489,978,15
LK4103010,Analaitivu South,489,488,977,15
LK4103015,Eluvaitivu,489,488,977,15
LK4103020,Paruthiyadaippu,489,488,977,15
LK4103025,Kayts,489,488,977,15
LK4103030,Karampon,489,488,977,15
LK4103035,Karampon East,489,488,977,15
LK4103040,Naranthanai North West,489,488,977,15
LK4103045,Naranthanai North,489,488,977,15
LK4103050,Naranthanai,489,488,977,15
LK4103055,Naranthanai South,489,488,977,15
LK4103060,Karampon South East,489,488,977,15
LK4103065,Karampon West,489,488,977,15
LK4103070,Puliyankoodal,489,488,977,15
LK4103075,Suruvil,489,488,977,15
LK4104,Karainagar,7333,7333,14666,15
LK4104005,Karainagar North,815,815,1630,15
LK4104010,Karainagar North East,815,814,1629,15
LK4104015,Karainagar East,815,814,1629,15
LK4104020,Karainagar Centre,815,814,1629,15
LK4104025,Karainagar North West,815,814,1629,15
LK4104030,Karainagar West,815,814,1629,15
LK4104035,Karainagar South East,815,814,1629,15
LK4104040,Karainagar South,815,814,1629,15
LK4104045,Karainagar South West,815,814,1629,15
LK4106,Valikamam West (Chankanai),7333,7333,14666,15
LK4106005,Vadducoddai East,294,293,587,15
LK4106010,Vadducoddai North,293,293,586,15
LK4106015,Sangarathai,293,293,586,15
LK4106020,Arali West,293,293,586,15
LK4106025,Arali Centre,293,293,586,15
LK4106030,Arali South,293,293,586,15
LK4106035,Arali East,293,293,586,15
LK4106040,Arali North,293,293,586,15
LK4106045,Vadducoddai South,293,293,586,15
LK4106050,Vadducoddai South West,293,293,586,15
LK4106055,Vadducoddai West,293,293,586,15
LK4106060,Tholpuram East,293,293,586,15
LK4106065,Tholpuram West,293,293,586,15
LK4106070,Ponnalai,293,293,586,15
LK4106075,Moolai,293,293,586,15
LK4106080,Chulipuram West,293,293,586,15
LK4106085,Chulipuram Centre,293,293,586,15
LK4106090,Chulipuram East,293,293,586,15
LK4106095,Pannagam,293,293,586,15
LK4106100,Pan├¡Ippulam,293,293,586,15
LK4106105,Siththankerni,293,293,586,15
LK4106110,Chankanai East,293,293,586,15
LK4106115,Chankanai West,293,293,586,15
LK4106120,Chankanai South,293,293,586,15
LK4106125,Chankanai Centre,293,293,586,15
LK4109,Valikamam South West (Sandilipay),7333,7333,14666,15
LK4109005,Suthumalai North,262,262,524,15
LK4109010,Suthumalai South,262,261,523,15
LK4109015,Savatkaddu,262,261,523,15
LK4109020,Uyarappulam,262,261,523,15
LK4109025,Anaikottai,262,261,523,15
LK4109030,Navali North,262,261,523,15
LK4109035,Navali East,262,261,523,15
LK4109040,Navali South,262,261,523,15
LK4109045,Manipay North,262,261,523,15
LK4109050,Manipay East,262,261,523,15
LK4109055,Manipay South,262,261,523,15
LK4109060,Manipay West,262,261,523,15
LK4109065,Sandilipay North,262,261,523,15
LK4109070,Sandilipay Centre,262,261,523,15
LK4109075,Sandilipay West,262,261,523,15
LK4109080,Masiapiddy,262,261,523,15
LK4109085,Vadaliyadaippu,262,261,523,15
LK4109090,Pandatheruppu,262,261,523,15
LK4109095,Piranpattai,262,261,523,15
LK4109100,Sillalai North,262,261,523,15
LK4109105,Sillalai South,262,261,523,15
LK4109110,Mathagal East,262,261,523,15
LK4109115,Mathagal South,262,261,523,15
LK4109120,Mathagal West,262,261,523,15
LK4109125,Periyavillan,262,261,523,15
LK4109130,Marisankoodal,262,261,523,15
LK4109135,Illavalai,262,261,523,15
LK4109140,Mullanai,262,261,523,15
LK4112,Valikamam North (Thllippalai),7333,7333,14666,15
LK4112005,Mallakam South,163,163,326,15
LK4112010,Mallakam Centre,163,162,325,15
LK4112015,Mallakam North,163,162,325,15
LK4112020,Alaveddy North,163,162,325,15
LK4112025,Alaveddy Centre,163,162,325,15
LK4112030,Alaveddy East,163,162,325,15
LK4112035,Ganeshwaram,163,162,325,15
LK4112040,Alaveddy South,163,162,325,15
LK4112045,Alaveddy West,163,162,325,15
LK4112050,Ilavalai North,163,162,325,15
LK4112055,Ilavalai North West,163,162,325,15
LK4112060,Vithakapuram,163,162,325,15
LK4112065,Pannalai,163,162,325,15
LK4112070,Kollankaladdy,163,162,325,15
LK4112075,Naguleswaram,163,162,325,15
LK4112080,Tellippalai East,163,162,325,15
LK4112085,Tellippalai,163,162,325,15
LK4112090,Thurkkapuram,163,162,325,15
LK4112095,Thanthai Selvapuram,163,162,325,15
LK4112100,Maviddapuram,163,162,325,15
LK4112105,Maviddapuram South,163,162,325,15
LK4112110,Kankesanthurai West,163,162,325,15
LK4112115,Kankesanthurai Centre,163,162,325,15
LK4112120,Kankesanthurai South,163,162,325,15
LK4112125,Palai Veemankamam North,163,162,325,15
LK4112130,Palai Veemankamam South,163,162,325,15
LK4112135,Kadduvan,163,162,325,15
LK4112140,Kadduvan West,163,162,325,15
LK4112145,Thenmylai,163,162,325,15
LK4112150,Varuthalaivilan,163,162,325,15
LK4112155,Kurumbasiddy,163,162,325,15
LK4112160,Kurumbasiddy East,163,162,325,15
LK4112165,Vasavilan East,163,162,325,15
LK4112170,Vasavilan West,163,162,325,15
LK4112175,Myliddy North,163,162,325,15
LK4112180,Theiyiddy East,163,162,325,15
LK4112185,Myliddythurai South,163,162,325,15
LK4112190,Theiyiddy North,163,162,325,15
LK4112195,Theiyiddy South,163,162,325,15
LK4112200,Myliddythurai North,163,162,325,15
LK4112205,Palaly South,163,162,325,15
LK4112210,Palaly East,163,162,325,15
LK4112215,Palaly North,163,162,325,15
LK4112220,Palaly North West,163,162,325,15
LK4112225,Palaly West,163,162,325,15
LK4115,Valikamam South (Uduvil),7333,7333,14666,15
LK4115005,Uduvil South West,245,244,489,15
LK4115010,Uduvil South East,244,244,488,15
LK4115015,Uduvil Centre,244,244,488,15
LK4115020,Uduvil Centre North,244,244,488,15
LK4115025,Uduvil North,244,244,488,15
LK4115030,Sanguvely,244,244,488,15
LK4115035,Inuvil South West,244,244,488,15
LK4115040,Inuvil East,244,244,488,15
LK4115045,Inuvil North East,244,244,488,15
LK4115050,Inuvil West,244,244,488,15
LK4115055,Thavady South,244,244,488,15
LK4115060,Thavady East,244,244,488,15
LK4115065,Thavady North,244,244,488,15
LK4115070,Chunnakam Town North,244,244,488,15
LK4115075,Chunnakam Town South,244,244,488,15
LK4115080,Chunnakam Town East,244,244,488,15
LK4115085,Chunnakam Town Centre,244,244,488,15
LK4115090,Chunnakam Town West,244,244,488,15
LK4115095,Kantharodai,244,244,488,15
LK4115100,Erlalai West,244,244,488,15
LK4115105,Erlalai South West,244,244,488,15
LK4115110,Erlalai South,244,244,488,15
LK4115115,Erlalai East,244,244,488,15
LK4115120,Erlalai North,244,244,488,15
LK4115125,Erlalai Centre,244,244,488,15
LK4115130,Punnalaikadduvan South,244,244,488,15
LK4115135,Punnalaikadduvan North,244,244,488,15
LK4115140,Evinai,244,244,488,15
LK4115145,Kuppilan South,244,244,488,15
LK4115150,Kuppilan North,244,244,488,15
LK4118,Valikamam East (Kopay),7333,7333,14666,15
LK4118005,Irupalai South,237,237,474,15
LK4118010,Irupalai East,237,236,473,15
LK4118015,Kalviyankadu,237,236,473,15
LK4118020,Kopai South,237,236,473,15
LK4118025,Kopai Centre,237,236,473,15
LK4118030,Kopai North,237,236,473,15
LK4118035,Urumpirai West,237,236,473,15
LK4118040,Urumpirai North,237,236,473,15
LK4118045,Urumpirai South,237,236,473,15
LK4118050,Urumpirai East,237,236,473,15
LK4118055,Urelu,237,236,473,15
LK4118060,Neervely South,237,236,473,15
LK4118065,Neervely North,237,236,473,15
LK4118070,Neervely West,237,236,473,15
LK4118075,Siruppiddy East,237,236,473,15
LK4118080,Siruppiddy West,237,236,473,15
LK4118085,Puttur West,237,236,473,15
LK4118090,Puttur North,237,236,473,15
LK4118095,Nawatkiri,237,236,473,15
LK4118100,Avarangal East,237,236,473,15
LK4118105,Avarangal West,237,236,473,15
LK4118110,Puttur East,237,236,473,15
LK4118115,Achchelu,237,236,473,15
LK4118120,Vatharavattai,237,236,473,15
LK4118125,Pattameni,237,236,473,15
LK4118130,Thampalai-Kathiripay,237,236,473,15
LK4118135,Iddaikkadu,237,236,473,15
LK4118140,Valalai,237,236,473,15
LK4118145,Achchuveli North,237,236,473,15
LK4118150,Achchuveli South,237,236,473,15
LK4118155,Achchuveli West,237,236,473,15
LK4121,Vadamaradchchi South-West (Karaveddy),7333,7333,14666,15
LK4121005,Karanavai South,210,210,420,15
LK4121010,Karanavai West,210,209,419,15
LK4121015,Karanavai,210,209,419,15
LK4121020,Karanavai East,210,209,419,15
LK4121025,Uduppiddy,210,209,419,15
LK4121030,Uduppiddy North,210,209,419,15
LK4121035,Uduppiddy South,210,209,419,15
LK4121040,Valvetty,210,209,419,15
LK4121045,Valvetty Centre,210,209,419,15
LK4121050,Samarabahu,210,209,419,15
LK4121055,Imayanan,210,209,419,15
LK4121060,Imayanan East,210,209,419,15
LK4121065,Karanavai North,210,209,419,15
LK4121070,Karanavai North West,210,209,419,15
LK4121075,Karanavai Centre,210,209,419,15
LK4121080,Karaveddy West,210,209,419,15
LK4121085,Karaveddy North,210,209,419,15
LK4121090,Karaveddy South,210,209,419,15
LK4121095,Maththoni,210,209,419,15
LK4121100,Karaveddy Centre,210,209,419,15
LK4121105,Karaveddy East,210,209,419,15
LK4121110,Kaddaively,210,209,419,15
LK4121115,Thunnalai South,210,209,419,15
LK4121120,Thunnalai East,210,209,419,15
LK4121125,Thunnalai,210,209,419,15
LK4121130,Thunnalai Centre,210,209,419,15
LK4121135,Thunnalai West,210,209,419,15
LK4121140,Nelliaddy North,210,209,419,15
LK4121145,Nelliaddy,210,209,419,15
LK4121150,Nelliaddy East,210,209,419,15
LK4121155,Alvai,210,209,419,15
LK4121160,Alvai South,210,209,419,15
LK4121165,Alvai East,210,209,419,15
LK4121170,Aththai,210,209,419,15
LK4121175,Kapputhu,210,209,419,15
LK4124,Vadamaradchchi East,7333,7333,14666,15
LK4124005,Manatkadu,408,407,815,15
LK4124010,Kudaththanai,407,407,814,15
LK4124015,Kudaththanai Karaiyoor,407,407,814,15
LK4124020,Potpathi,407,407,814,15
LK4124025,Ampan,407,407,814,15
LK4124030,Nagarkovil East,407,407,814,15
LK4124035,Nagarkovil West,407,407,814,15
LK4124040,Nagarkovil South,407,407,814,15
LK4124045,Chempiyanpattu North,407,407,814,15
LK4124050,Chempiyanpattu South,407,407,814,15
LK4124055,Maruthankarny,407,407,814,15
LK4124060,Vaththirayan,407,407,814,15
LK4124065,Uduththurai,407,407,814,15
LK4124070,Aliyavalai,407,407,814,15
LK4124075,Vettilaikerny,407,407,814,15
LK4124080,Mulliyan,407,407,814,15
LK4124085,Pokkaruppu,407,407,814,15
LK4124090,Chundikulam,407,407,814,15
LK4127,Vadamaradchi North (Point Pedro),7333,7333,14666,15
LK4127005,Thondamanaru South,210,210,420,15
LK4127010,Thondamanaru North,210,209,419,15
LK4127015,Kerudavil South,210,209,419,15
LK4127020,Kerudavil North,210,209,419,15
LK4127025,Kerudavil East,210,209,419,15
LK4127030,Valvettithurai North West,210,209,419,15
LK4127035,Valvettithurai North Centre,210,209,419,15
LK4127040,Valvettithurai North East,210,209,419,15
LK4127045,Valvettithurai South West,210,209,419,15
LK4127050,Valvettithurai South East,210,209,419,15
LK4127055,Polikandy West,210,209,419,15
LK4127060,Polikandy East,210,209,419,15
LK4127065,Polikandy South,210,209,419,15
LK4127070,Alvai West,210,209,419,15
LK4127075,Alvai North West,210,209,419,15
LK4127080,Alvai North Centre,210,209,419,15
LK4127085,Viyaparimulai,210,209,419,15
LK4127090,Alvai North,210,209,419,15
LK4127095,Point Pedro,210,209,419,15
LK4127100,Point Pedro South,210,209,419,15
LK4127105,Point Pedro East,210,209,419,15
LK4127110,Thumpalai,210,209,419,15
LK4127115,Thumpalai East,210,209,419,15
LK4127120,Katkovalam,210,209,419,15
LK4127125,Puloly North,210,209,419,15
LK4127130,Puloly North East,210,209,419,15
LK4127135,Puloly Centre,210,209,419,15
LK4127140,Puloly West,210,209,419,15
LK4127145,Puloly South West,210,209,419,15
LK4127150,Puloly North West,210,209,419,15
LK4127155,Puloly East,210,209,419,15
LK4127160,Puloly South,210,209,419,15
LK4127165,Manthikai,210,209,419,15
LK4127170,Vallipuram,210,209,419,15
LK4127175,Thunnalai North,210,209,419,15
LK4130,Thenmaradchi (Chavakachcheri),7333,7333,14666,15
LK4130005,Kaithady North,123,122,245,15
LK4130010,Kaithady East,122,122,244,15
LK4130015,Kaithady Centre,122,122,244,15
LK4130020,Kaithady South,122,122,244,15
LK4130025,Kaithady South East,122,122,244,15
LK4130030,Kaithady West,122,122,244,15
LK4130035,Navatkuli West,122,122,244,15
LK4130040,Navatkuli East,122,122,244,15
LK4130045,Kovilakandy,122,122,244,15
LK4130050,Kaithady Navatkuli,122,122,244,15
LK4130055,Maravanpulo,122,122,244,15
LK4130060,Thanankilappu,122,122,244,15
LK4130065,Chavakachcheri Town,122,122,244,15
LK4130070,Kovilkudyiruppu,122,122,244,15
LK4130075,Sangathanai,122,122,244,15
LK4130080,Chavakachcheri North,122,122,244,15
LK4130085,Manduvil,122,122,244,15
LK4130090,Kalvayal,122,122,244,15
LK4130095,Nunavil East,122,122,244,15
LK4130100,Nunavil Centre,122,122,244,15
LK4130105,Nunavil West,122,122,244,15
LK4130110,Kaithady Nunavil,122,122,244,15
LK4130115,Thenmadduvil,122,122,244,15
LK4130120,Madduvil Nunavil,122,122,244,15
LK4130125,Madduvil Centre,122,122,244,15
LK4130130,Madduvil North,122,122,244,15
LK4130135,Madduvil East,122,122,244,15
LK4130140,Chandrapuram,122,122,244,15
LK4130145,Sarasalai South,122,122,244,15
LK4130150,Sarasalai North,122,122,244,15
LK4130155,Meesalai East,122,122,244,15
LK4130160,Meesalai West,122,122,244,15
LK4130165,Ramavil,122,122,244,15
LK4130170,Meesalai North,122,122,244,15
LK4130175,Allarai,122,122,244,15
LK4130180,Vellampokkady,122,122,244,15
LK4130185,Kachchai,122,122,244,15
LK4130190,Palavi,122,122,244,15
LK4130195,Kodikamam North,122,122,244,15
LK4130200,Kodikamam Centre,122,122,244,15
LK4130205,Kodikamam South,122,122,244,15
LK4130210,Usan,122,122,244,15
LK4130215,Karampaham,122,122,244,15
LK4130220,Vidaththalpalai,122,122,244,15
LK4130225,Ketpeli,122,122,244,15
LK4130230,Eluthumadduval South,122,122,244,15
LK4130235,Eluthumadduval North,122,122,244,15
LK4130240,Mirusuvil North,122,122,244,15
LK4130245,Mirusuvil South,122,122,244,15
LK4130250,Kudamiyan,122,122,244,15
LK4130255,Navatkadu,122,122,244,15
LK4130260,Varani North,122,122,244,15
LK4130265,Maaseri,122,122,244,15
LK4130270,Iddaikurichchi,122,122,244,15
LK4130275,Karambaikkurichchi,122,122,244,15
LK4130280,Varani-Iyattalai,122,122,244,15
LK4130285,Thavalai-Iyattalai,122,122,244,15
LK4130290,Manthuvil East,122,122,244,15
LK4130295,Manthuvil West,122,122,244,15
LK4130300,Manthuvil North,122,122,244,15
LK4133,Nallur,7333,7333,14666,15
LK4133005,Ariyalai South West,184,183,367,15
LK4133010,Ariyalai East,183,183,366,15
LK4133015,Ariyalai North West,183,183,366,15
LK4133020,Ariyalai Center West,183,183,366,15
LK4133025,Ariyalai S. W. (East),183,183,366,15
LK4133030,Ariyalai Centre North,183,183,366,15
LK4133035,Ariyalai Centre,183,183,366,15
LK4133040,Ariyalai Centre South,183,183,366,15
LK4133045,Iyanar Kovilady,183,183,366,15
LK4133050,Vannarponnai N.W. (North),183,183,366,15
LK4133055,Vannarponnai N.W. (West),183,183,366,15
LK4133060,Vannarponnai N.E. (North),183,183,366,15
LK4133065,Vannarponnai N.E. (South),183,183,366,15
LK4133070,Kantharmadam North West,183,183,366,15
LK4133075,Kantharmadam North East,183,183,366,15
LK4133080,Kantharmadam South West,183,183,366,15
LK4133085,Kantharmadam South East,183,183,366,15
LK4133090,Nallur North,183,183,366,15
LK4133095,Nallur Rajathani,183,183,366,15
LK4133100,Nallur South,183,183,366,15
LK4133105,Sangiliyan Thoppu,183,183,366,15
LK4133110,Thirunelvely West,183,183,366,15
LK4133115,Thirunelvely Centre South,183,183,366,15
LK4133120,Thirunelvely South East,183,183,366,15
LK4133125,Thirunelvely North East,183,183,366,15
LK4133130,Thirunelvely Centre North,183,183,366,15
LK4133135,Kondavil North West,183,183,366,15
LK4133140,Kondavil South West,183,183,366,15
LK4133145,Kondavil Centre West,183,183,366,15
LK4133150,Kondavil Centre East,183,183,366,15
LK4133155,Kondavil North East,183,183,366,15
LK4133160,Kondavil South East,183,183,366,15
LK4133165,Kokuvil North East,183,183,366,15
LK4133170,Kokuvil East,183,183,366,15
LK4133175,Kokuvil South East,183,183,366,15
LK4133180,Kokuvil North West,183,183,366,15
LK4133185,Kokuvil West,183,183,366,15
LK4133190,Kokuvil Centre East,183,183,366,15
LK4133195,Kokuvil South West,183,183,366,15
LK4133200,Kokuvil Centre West,183,183,366,15
LK4136,Jaffna,7333,7333,14666,15
LK4136005,Nedunkulam,262,262,524,15
LK4136010,Columbuthurai East,262,261,523,15
LK4136015,Columbuthurai West,262,261,523,15
LK4136020,Passaiyoor East,262,261,523,15
LK4136025,Passaiyoor West,262,261,523,15
LK4136030,Eachchamoddai,262,261,523,15
LK4136035,Thirunagar,262,261,523,15
LK4136040,Reclamation East,262,261,523,15
LK4136045,Reclamation West,262,261,523,15
LK4136050,Gurunagar East,262,261,523,15
LK4136055,Gurunagar West,262,261,523,15
LK4136060,Small Bazaar,262,261,523,15
LK4136065,Jaffna Town West,262,261,523,15
LK4136070,Jaffna Town East,262,261,523,15
LK4136075,Chundikuli South,262,261,523,15
LK4136080,Chundikuli North,262,261,523,15
LK4136085,Maruthady,262,261,523,15
LK4136090,Aththiyadi,262,261,523,15
LK4136095,Chirampiyadi,262,261,523,15
LK4136100,Grand Bazaar,262,261,523,15
LK4136105,Fort,262,261,523,15
LK4136110,Vannarpannai,262,261,523,15
LK4136115,Koddady,262,261,523,15
LK4136120,Navanthurai South,262,261,523,15
LK4136125,Navanthurai North,262,261,523,15
LK4136130,Moor Street South,262,261,523,15
LK4136135,Moor Street North,262,261,523,15
LK4136140,New Moor Street,262,261,523,15
LK4139,Islands South (Velanai),7333,7333,14666,15
LK4139005,Mandaitivu East,245,244,489,15
LK4139010,Mandaitivu West,244,244,488,15
LK4139015,Mandaitivu South,244,244,488,15
LK4139020,Allaipiddy,244,244,488,15
LK4139025,Mankumpan,244,244,488,15
LK4139030,Velanai North,244,244,488,15
LK4139035,Velanai North East,244,244,488,15
LK4139040,Velanai East,244,244,488,15
LK4139045,Velanai South East,244,244,488,15
LK4139050,Velanai East Centre,244,244,488,15
LK4139055,Velanai South,244,244,488,15
LK4139060,Velanai West Centre,244,244,488,15
LK4139065,Velanai West,244,244,488,15
LK4139070,Saravanai East,244,244,488,15
LK4139075,Saravanai West,244,244,488,15
LK4139080,Pungudutivu North East,244,244,488,15
LK4139085,Pungudutivu East,244,244,488,15
LK4139090,Pungudutivu South East,244,244,488,15
LK4139095,Pungudutivu East South,244,244,488,15
LK4139100,Pungudutivu South,244,244,488,15
LK4139105,Pungudutivu North,244,244,488,15
LK4139110,Pungudutivu Centre North,244,244,488,15
LK4139115,Pungudutivu South West,244,244,488,15
LK4139120,Pungudutivu Centre West,244,244,488,15
LK4139125,Pungudutivu Centre East,244,244,488,15
LK4139130,Pungudutivu North West,244,244,488,15
LK4139135,Pungudutivu West,244,244,488,15
LK4139140,Nainativu North,244,244,488,15
LK4139145,Nainativu Centre,244,244,488,15
LK4139150,Nainativu South,244,244,488,15
LK4142,Delft,7333,7333,14666,15
LK4142005,Delft West,1223,1222,2445,15
LK4142010,Delft South,1222,1222,2444,15
LK4142015,Delft Centre West,1222,1222,2444,15
LK4142020,Delft Centre,1222,1222,2444,15
LK4142025,Delft Centre East,1222,1222,2444,15
LK4142030,Delft East,1222,1222,2444,15
LK42,Mannar,110000,110000,220000,15
LK4203,Mannar Town,22000,22000,44000,15
LK4203005,Talaimannar North,449,449,898,15
LK4203010,Thalaimannar Pier West,449,448,897,15
LK4203015,Thalaimannar Pier East,449,448,897,15
LK4203020,Thalaimannar,449,448,897,15
LK4203025,Talaimannar South,449,448,897,15
LK4203030,Kaddukarankudiyiruppu,449,448,897,15
LK4203035,Thullukudiyiruppu,449,448,897,15
LK4203040,Pesalai South,449,448,897,15
LK4203045,Pesalai North,449,448,897,15
LK4203050,Pesalai West,449,448,897,15
LK4203055,Siruthoppu,449,448,897,15
LK4203060,Periyakarisal,449,448,897,15
LK4203065,Olaithoduwai,449,448,897,15
LK4203070,Puthukudiyiruppu,449,448,897,15
LK4203075,Erukkalampiddy West,449,448,897,15
LK4203080,Erukkalampiddy North,449,448,897,15
LK4203085,Erukkalampiddy East,449,448,897,15
LK4203090,Erukkalampiddy South,449,448,897,15
LK4203095,Erukkalampiddy Centre,449,448,897,15
LK4203100,Pallimunai East,449,448,897,15
LK4203105,Moor Street,449,448,897,15
LK4203110,Emilnagar,449,448,897,15
LK4203115,Tharapuram East,449,448,897,15
